Id	Name
C1832200	Peroxisome biogenesis disorders
C1832215	Athabaskan brainstem dysgenesis
C1832216	Bosley-Salih-Alorainy Syndrome
C1832229	Rieger syndrome 2 (disorder)
C1832232	Peroxisome Biogenesis Disorder, Complementation Group C
C1832241	Agammaglobulinemia, non-Bruton type
C1832243	CARDIOMYOPATHY, DILATED, 1D (disorder)
C1832244	CARDIOMYOPATHY, DILATED, 1C (disorder)
C1832250	OBESITY, MODIFIER OF
C1832251	BODY MASS INDEX, MODIFIER OF
C1832253	INTIMAL MEDIAL THICKNESS OF INTERNAL CAROTID ARTERY, MODIFIER OF
C1832273	Ribbing disease
C1832274	Charcot-Marie-Tooth disease, Type 2D
C1832276	Thenar muscle weakness
C1832277	First dorsal interossei muscle weakness
C1832278	First dorsal interossei muscle atrophy
C1832279	Cold-induced hand cramps
C1832321	INFLAMMATORY BOWEL DISEASE 2
C1832322	Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive
C1832323	Failure to thrive secondary to recurrent infections
C1832324	Recurrent opportunistic infections
C1832334	CHARCOT-MARIE-TOOTH DISEASE, TYPE 4D
C1832338	Axonal loss
C1832342	Talipes cavus equinovarus
C1832348	Slow-growing hair
C1832352	Oculoauriculofrontonasal syndrome
C1832370	MYOPATHY, MYOFIBRILLAR, DESMIN-RELATED
C1832378	Retinitis Pigmentosa 18
C1832386	Diabetes Mellitus, Transient Neonatal, 1
C1832387	DIABETES MELLITUS, NONINSULIN-DEPENDENT, 2 (disorder)
C1832388	Platelet Disorder, Familial, with Associated Myeloid Malignancy
C1832390	Van Maldergem Wetzburger Verloes syndrome
C1832392	DIABETES MELLITUS, INSULIN-DEPENDENT, 12
C1832394	Deafness, Autosomal Recessive 12
C1832399	Charcot-Marie-Tooth disease, Type 4B1
C1832409	Crisponi syndrome
C1832423	Cataract, Age-Related Nuclear
C1832425	Deafness, Autosomal Dominant 9
C1832431	Digeorge Syndrome-Velocardiofacial Syndrome Complex 2
C1832440	MICROPHTHALMIA, SYNDROMIC 8
C1832443	Martinez-Frias Syndrome
C1832446	Sparse eyebrow
C1832451	Cranial hyperostosis
C1832455	Hypoplastic sweat glands
C1832465	Atrophia Maculosa Varioliformis Cutis, Familial
C1832466	CAPOS syndrome
C1832471	Renal dysplasia diffuse cystic
C1832475	Deafness, Autosomal Dominant 11
C1832476	Deafness, Autosomal Dominant 10
C1832525	Limb-girdle muscular dystrophy type 2F
C1832526	CATARACT, NONNUCLEAR POLYMORPHIC CONGENITAL, AUTOSOMAL DOMINANT
C1832529	HEREDITARY HEMORRHAGIC TELANGIECTASIA-RELATED PULMONARY ARTERIAL HYPERTENSION
C1832544	DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1 (disorder)
C1832550	Lamellar ichthyosis, type 2
C1832560	RIPPLING MUSCLE DISEASE 2 (disorder)
C1832567	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1C
C1832585	CEREBELLAR ATAXIA, CAYMAN TYPE
C1832586	DERMATITIS HERPETIFORMIS, FAMILIAL
C1832587	POLYPOSIS SYNDROME, HEREDITARY MIXED, 1
C1832588	Chromosome 11p11.2 Deletion Syndrome
C1832589	Neuronal Intestinal Dysplasia, Type B
C1832590	Craniosynostosis, Philadelphia Type
C1832594	Verloes Bourguignon syndrome
C1832597	Herniation of intervertebral nuclei
C1832598	Narrow vertebral interpedicular distance
C1832600	Naxos disease
C1832609	Anterior polar cataract 2
C1832612	Hypocalcemia, Autosomal Dominant, with Bartter Syndrome
C1832615	HYPERPARATHYROIDISM, NEONATAL SEVERE
C1832648	Hypoparathyroidism familial isolated
C1832661	ANOPHTHALMIA AND PULMONARY HYPOPLASIA
C1832662	MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO
C1832669	SPASTIC PARAPLEGIA 9, AUTOSOMAL DOMINANT (disorder)
C1832671	Dysfunction of lateral corticospinal tracts
C1832680	CARDIOMYOPATHY, DILATED, 1E
C1832702	BRACHYDACTYLY, TYPE A2
C1832708	MULTIPLE SYNOSTOSES SYNDROME 2
C1832733	Rhabdomyolysis, Cerivastatin-Induced
C1832736	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Id
C1832776	Hypertrophic nerve changes
C1832812	Cataracts, Congenital, with Sensorineural Deafness, Down Syndrome-Like Facial Appearance, Short Stature, and Mental Retardation
C1832817	Klippel-Feil deformity, conductive deafness, and absent vagina
C1832823	Klippel-Feil anomaly
C1832827	DEAFNESS, CHILDHOOD-ONSET NEUROSENSORY, AUTOSOMAL RECESSIVE 8
C1832828	Deafness, Autosomal Recessive 9
C1832830	Auditory Neuropathy, Nonsyndromic Recessive
C1832834	Absence of acoustic reflex
C1832841	EPILEPSY, FAMILIAL ADULT MYOCLONIC, 1
C1832845	USHER SYNDROME, TYPE ID
C1832855	CHOREOATHETOSIS/SPASTICITY, EPISODIC
C1832884	Hemiplegic migraine, familial type 1
C1832885	MIGRAINE, SPORADIC HEMIPLEGIC, WITH PROGRESSIVE CEREBELLAR ATAXIA
C1832903	MIGRAINE, SPORADIC HEMIPLEGIC
C1832916	Timothy syndrome
C1832918	Brody myopathy
C1832926	EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE (disorder)
C1832931	ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2
C1832932	DEAFNESS, AUTOSOMAL DOMINANT 5 (disorder)
C1832940	JUVENILE POLYPOSIS OF STOMACH
C1832942	JUVENILE POLYPOSIS/HEREDITARY HEMORRHAGIC TELANGIECTASIA SYNDROME (disorder)
C1832950	Cardiac Malformation, Cleft Lip-Palate, Microcephaly and Digital Anomalies
C1832976	Cone-Rod Dystrophy 5
C1832977	GLAUCOMA 3, PRIMARY INFANTILE, B
C1832978	Deafness, Autosomal Recessive 7
C1832983	Absent or minimally ossified vertebral bodies
C1832988	Metaphyseal spurs
C1832992	DEAFNESS, AUTOSOMAL RECESSIVE 6
C1832998	EPIPHYSEAL DYSPLASIA, MULTIPLE, 3
C1833021	DEAFNESS, AUTOSOMAL DOMINANT 6
C1833030	PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC
C1833053	Proprotein Convertase 1 3 Deficiency
C1833102	DIABETES MELLITUS, PERMANENT NEONATAL, WITH NEUROLOGIC FEATURES
C1833104	DIABETES MELLITUS, PERMANENT NEONATAL
C1833118	Cataract, Pulverulent
C1833136	Marden Walker like syndrome
C1833142	contracture of elbow
C1833144	Slender long bone
C1833145	Distal ulnar hypoplasia
C1833154	Long Qt Syndrome 4
C1833172	Abnormal delayed hypersensitivity skin test
C1833173	Absent microvilli on the surface of peripheral blood lymphocytes
C1833202	LCHAD DEFICIENCY WITH MATERNAL ACUTE FATTY LIVER OF PREGNANCY
C1833213	Hyperferritinemia, hereditary, with congenital cataracts
C1833218	DIABETES MELLITUS, INSULIN-DEPENDENT, 8
C1833219	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B (disorder)
C1833222	Autoamputation
C1833225	Dystrophic toenail
C1833229	Cataract, Congenital Zonular, with Sutural Opacities
C1833236	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 6 (disorder)
C1833245	Retinitis Pigmentosa 17
C1833247	SCHIZOPHRENIA 4 (disorder)
C1833275	Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Positive, NK Cell-Negative
C1833296	FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED
C1833297	Frontal release signs
C1833308	NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE V
C1833321	CHORIORETINAL ATROPHY, PROGRESSIVE BIFOCAL
C1833323	Rickets of the lower limbs
C1833324	Sparse bone trabeculae
C1833325	Thin bony cortex
C1833326	Generalized bone demineralization
C1833328	Enlarged epiphyses
C1833329	Bulging epiphyses
C1833331	Increased serum 1,25-dihydroxyvitamin D3
C1833340	Synostotic Posterior Plagiocephaly
C1833362	Sleep-wake cycle disturbance
C1833372	HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE III
C1833373	Inclusion Body Myopathy, Autosomal Recessive
C1833382	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE IV (disorder)
C1833429	D-2-hydroxyglutaric aciduria
C1833431	Subependymal cysts
C1833434	Multifocal cerebral white matter abnormalities
C1833450	HASHIMOTO THYROIDITIS, SUSCEPTIBILITY TO
C1833453	Proximal Myopathy with Focal Depletion of Mitochondria
C1833477	COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 5
C1833487	Varicella, Severe Recurrent
C1833503	Deafness, Autosomal Dominant 4
C1833508	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LATE-ONSET
C1833511	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE
C1833518	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL
C1833538	OROFACIAL CLEFT 7
C1833541	Caroli disease isolated
C1833561	UV-Sensitive Syndrome
C1833563	Cleft Lip, Congenital Healed
C1833564	CONE-ROD DYSTROPHY 1 (disorder)
C1833578	Craniosynostosis, Adelaide Type
C1833590	ATRIOVENTRICULAR SEPTAL DEFECT, SOMATIC
C1833661	PAROXYSMAL EXTREME PAIN DISORDER
C1833662	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
C1833667	Elevated alkaline phosphatase of bone origin
C1833683	NEPHROLITHIASIS, CALCIUM OXALATE
C1833691	Otofaciocervical Syndrome
C1833692	OTITIS MEDIA, SUSCEPTIBILITY TO (finding)
C1833693	Otodental Dysplasia
C1833699	Osteopoikilosis, Isolated
C1833734	Carpal osteolysis
C1833735	Osteolysis involving tarsal bones
C1833736	Osteogenesis imperfecta, Levin type
C1833739	Diaphyseal cortical sclerosis
C1833753	Biconcave flattened vertebrae
C1833754	Femoral bowing present at birth, straightening with time
C1833762	Decreased calvarial ossification
C1833797	Optic Nerve Hypoplasia, Bilateral
C1833798	Optic Nerve Aplasia, Bilateral
C1833809	OPTIC ATROPHY AND CATARACT, AUTOSOMAL DOMINANT
C1833921	Familial medullary thyroid carcinoma
C1833929	THYROID CARCINOMA, SPORADIC MEDULLARY
C1833970	COLORECTAL CANCER, SOMATIC
C1833999	Retinal pigmentary degeneration
C1834013	Odontoma dysphagia syndrome
C1834014	Oculopharyngodistal Myopathy
C1834015	Progressive ptosis
C1834034	Aplasia/Hypoplasia of the middle phalanx of the 5th finger
C1834038	Schilbach-Rott Syndrome
C1834042	Hypoplasia of facial musculature
C1834055	Underdeveloped nasal alae
C1834056	Thin anteverted nares
C1834057	Vertebral hyperostosis
C1834060	Short middle phalanx of the 5th finger
C1834062	3-4 toe syndactyly
C1834120	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME (disorder)
C1834124	Shield chest
C1834129	Abnormal vertebral morphology
C1834144	Sick Sinus Syndrome 2, Autosomal Dominant
C1834155	HYPERTENSION, RESISTANT TO CONVENTIONAL THERAPY
C1834176	MYELOKATHEXIS, ISOLATED
C1834207	Ceroid Lipofuscinosis, Neuronal, Parry Type
C1834235	NEUROFIBROMATOSIS, FAMILIAL SPINAL
C1834236	Symmetric spinal nerve root neurofibromas
C1834297	Inguinal freckling
C1834304	AMYOTROPHY, HEREDITARY NEURALGIC
C1834329	RETINITIS PIGMENTOSA 27
C1834330	Retinal Degeneration, Autosomal Recessive, Clumped Pigment Type
C1834339	Myopathy, Actin, Congenital, with Excess of Thin Myofilaments
C1834345	Periosteal thickening of long tubular bones
C1834372	Narcolepsy 1
C1834383	Thickening of the lateral border of the scapula
C1834384	Glenoid fossa hypoplasia
C1834386	Hypoplasia of first ribs
C1834387	Abnormal iris pigmentation
C1834392	Disproportionate prominence of the femoral medial condyle
C1834405	Nail dysplasia
C1834421	Myxoid subcutaneous tumors
C1834424	Profuse pigmented skin lesions
C1834433	Obsessive-compulsive trait
C1834460	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 10
C1834478	MACROTHROMBOCYTOPENIA AND PROGRESSIVE SENSORINEURAL DEAFNESS
C1834481	CARDIOMYOPATHY, DILATED, 1S
C1834523	ARTHROGRYPOSIS, DISTAL, TYPE 2B
C1834531	MYOPIA 2 (disorder)
C1834536	Weakness of the intrinsic hand muscles
C1834558	Myopathy, Centronuclear, Autosomal Dominant
C1834559	Continuous Muscle Fiber Activity, Hereditary
C1834569	Jankovic Rivera syndrome
C1834570	Myoclonic dystonia
C1834580	MYOCLONUS AND ATAXIA
C1834582	MYELOPROLIFERATIVE SYNDROME, TRANSIENT
C1834653	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1B (disorder)
C1834664	Nasal, dysarthic speech
C1834671	FACIOSCAPULOHUMERAL MUSCULAR DYSTROPHY 1B
C1834673	Facioscapulohumeral muscular dystrophy 1a
C1834674	BETHLEM MYOPATHY 1
C1834690	Spinal Muscular Atrophy, Childhood, Proximal, Autosomal Dominant
C1834692	NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IIA
C1834696	Hyporeflexia of lower limbs
C1834703	Neuropathy, Distal Hereditary Motor, Type VIIA
C1834711	CEREBELLOPARENCHYMAL DISORDER VI
C1834712	Cerebellar Granule Cell Hypertrophy and Megalencephaly
C1834728	Malignant genitourinary tract tumor
C1834737	Cutaneous syndactyly of toes
C1834750	CORONARY ARTERY DISEASE, MODIFIER OF
C1834751	CORONARY ARTERY DISEASE, DEVELOPMENT OF, IN HIV
C1834752	MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)
C1834759	Macrosomia obesity macrocephaly ocular abnormalities
C1834819	MYXOMATOUS MITRAL VALVE PROLAPSE 1
C1834821	METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS
C1834846	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 1
C1834870	MIRROR MOVEMENTS 1
C1834877	HOLOPROSENCEPHALY 2 (disorder)
C1834930	Fusion of the left and right thalami
C1834931	Cystic renal dysplasia
C1834953	Lumbar kyphoscoliosis
C1834954	Coronal cleft vertebrae
C1834961	Flattened, squared-off epiphyses of tubular bones
C1834969	Metaphyseal Dysplasia with Maxillary Hypoplasia and Brachydactyly
C1834975	Irregular acetabular roof
C1834980	Metaphyseal cupping of proximal phalanges
C1834993	Prominent supraorbital arches in adult
C1835009	MESOMELIC DYSPLASIA, KANTAPUTRA TYPE
C1835039	Melanosis, Universal
C1835042	Melanoma astrocytoma syndrome
C1835044	MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 2
C1835047	MELANOMA, CUTANEOUS MALIGNANT, 1
C1835054	OCULOCUTANEOUS ALBINISM, TYPE II, MODIFIER OF
C1835084	Megaduodenum and-or Megacystis
C1835093	Masticatory Muscles, Hypertrophy of
C1835095	Macrodontia of permanent maxillary central incisor
C1835101	Wide tufts of distal phalanges
C1835117	Increased axial length of the globe
C1835121	Premature osteoarthritis
C1835130	Premature calcification of mitral annulus
C1835148	Sparse lower eyelashes
C1835171	Hypomagnesemia 2, renal
C1835178	MACULAR DYSTROPHY, ATYPICAL VITELLIFORM
C1835192	MACROGLOBULINEMIA, WALDENSTROM, SUSCEPTIBILITY TO, 1
C1835194	Thick corpus callosum
C1835223	PSORIATIC ARTHRITIS, SUSCEPTIBILITY TO (finding)
C1835228	Predominantly lower limb lymphedema
C1835238	Slow-growing nails
C1835253	Hyperkeratosis over edematous areas
C1835265	Lymphedema, microcephaly and chorioretinopathy syndrome
C1835362	Lp(A) Deficiency, Congenital
C1835380	Labial pseudohypertrophy
C1835384	Loss of truncal subcutaneous adipose tissue
C1835389	Increased intramuscular fat
C1835390	Increased intraabdominal fat
C1835398	LI-FRAUMENI SYNDROME 1
C1835407	HEPATITIS C VIRUS, SUSCEPTIBILITY TO
C1835437	Platyspondylic Lethal Skeletal Dysplasia, Torrance Type
C1835442	Decreased cranial base ossification
C1835444	Disc-like vertebral bodies
C1835446	Severe limb shortening
C1835450	Leri pleonosteosis
C1835465	Short stature, postnatal
C1835470	Progressive sclerosis of skull base
C1835473	Diaphyseal thickening
C1835492	TOOTH AGENESIS, SELECTIVE, 4 (disorder)
C1835493	Succedaneous Teeth, Agenesis Of
C1835570	Hypoplastic cervical vertebrae
C1835573	Multiple carpal ossification centers
C1835574	Bipartite calcaneus
C1835579	Rib exostoses
C1835580	Mild postnatal growth retardation
C1835583	Multiple long-bone exostoses
C1835602	Aplastic/hypoplastic lacrimal glands
C1835612	LACRIMAL DUCT DEFECT
C1835614	Hereditary Hyperexplexia
C1835662	Keratosis palmoplantaris papulosa
C1835664	TYLOSIS WITH ESOPHAGEAL CANCER
C1835666	Hyperkeratosis, diffuse palmoplantar (tylosis)
C1835671	Keratoderma palmoplantar spastic paralysis
C1835672	Palmoplantar Keratoderma with Deafness
C1835677	Keratoconus 1
C1835686	Recurrent bacterial skin infections
C1835697	Keratitis Fugax Hereditaria
C1835698	Keratitis, hereditary
C1835713	CIRRHOSIS, NONCRYPTOGENIC, SUSCEPTIBILITY TO (finding)
C1835762	Widely-spaced maxillary central incisors
C1835764	Vertebral arch anomaly
C1835796	Crossed fused renal ectopia
C1835798	Anoperineal fistula
C1835801	Eversion of lateral third of lower eyelids
C1835807	Prominent fingertip pads
C1835808	Kallikrein, Decreased Urinary Activity of
C1835813	Pseudoxanthoma Elasticum-Like Disorder with Multiple Coagulation Factor Deficiency
C1835817	FANCONI ANEMIA, COMPLEMENTATION GROUP N
C1835819	PITUITARY ANOMALIES WITH HOLOPROSENCEPHALY-LIKE FEATURES (disorder)
C1835820	HOLOPROSENCEPHALY 7
C1835826	Renal Hypodysplasia, Nonsyndromic, 1
C1835828	Invasive Pneumococcal Disease, Recurrent Isolated, 1
C1835829	Immunodeficiency due to Defect in MAPBP-Interacting Protein
C1835845	Mitochondrial Phosphate Carrier Deficiency
C1835849	Congenital Disorder Of Glycosylation, Type Im
C1835851	Ichthyosis with hypotrichosis, autosomal recessive
C1835854	DEAFNESS, AUTOSOMAL RECESSIVE 68
C1835865	Cone-Rod Dystrophy 11
C1835875	Normocytic hypoplastic anemia
C1835881	Fluctuating hepatomegaly
C1835882	Fluctuating splenomegaly
C1835884	Triangular face
C1835887	DIABETES MELLITUS, TRANSIENT NEONATAL, 2 (disorder)
C1835888	Diarrhea 4, Malabsorptive, Congenital
C1835895	RETINITIS PIGMENTOSA 33 (disorder)
C1835896	SPASTIC PARAPLEGIA 30, AUTOSOMAL RECESSIVE (disorder)
C1835897	Retinal Cone Dystrophy 3B
C1835905	Epilepsy, Nocturnal Frontal Lobe, Type 4
C1835912	AICARDI-GOUTIERES SYNDROME 4
C1835916	AICARDI-GOUTIERES SYNDROME 3
C1835922	Aminoacylase 1 deficiency
C1835923	Retinitis Pigmentosa 31
C1835928	CARDIOMYOPATHY, DILATED, 1P
C1835931	ALPHA/BETA T-CELL LYMPHOPENIA WITH GAMMA/DELTA T-CELL EXPANSION, SEVERE CYTOMEGALOVIRUS INFECTION, AND AUTOIMMUNITY
C1835933	Glaucoma 1, Open Angle, G
C1835934	Glomerulocystic Kidney Disease with Hyperuricemia and Isosthenuria
C1835993	Loss of ability to walk in early childhood
C1836003	Facial diplegia
C1836006	NANOPHTHALMOS 2 (disorder)
C1836010	Spastic Paraplegia, Optic Atrophy, and Neuropathy
C1836012	Hyperreflexia proximally
C1836023	Drug Metabolism, Poor, CYP2C19-Related
C1836027	Deafness, Autosomal Recessive 23
C1836032	Immunoglobulin a deficiency 2
C1836033	Cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome
